latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,month_name
-8.2374,-50.7088,407.0,3.3,1.7,2006-08-26,1628,Aqua,MODIS,100,6.2,307.3,1635.4,D,0.0,2006,8,Aug
-10.5602,-58.8305,468.0,2.2,1.4,2006-08-27,1710,Aqua,MODIS,100,6.2,315.8,3074.4,D,0.0,2006,8,Aug
-9.6655,-56.7808,471.4,1.5,1.2,2006-08-27,1710,Aqua,MODIS,100,6.2,319.4,1855.3,D,0.0,2006,8,Aug
-6.8129,-60.0663,456.0,2.4,1.5,2006-08-27,1711,Aqua,MODIS,94,6.2,302.6,2857.3,D,0.0,2006,8,Aug
-6.4847,-52.43600000000001,499.3,1.0,1.0,2006-08-27,1711,Aqua,MODIS,94,6.2,336.8,1618.6,D,0.0,2006,8,Aug
-8.3297,-45.2185,444.5,2.2,1.4,2006-08-28,1615,Aqua,MODIS,100,6.2,326.4,1933.3,D,0.0,2006,8,Aug
-11.8491,-56.3827,490.7,1.3,1.1,2006-08-30,1740,Aqua,MODIS,75,6.2,318.2,2074.2,D,0.0,2006,8,Aug
-9.3814,-63.6539,483.0,1.3,1.1,2006-08-30,1741,Aqua,MODIS,94,6.2,311.9,1823.8,D,0.0,2006,8,Aug
-9.9382,-64.84,461.5,1.6,1.2,2006-08-30,1741,Aqua,MODIS,87,6.2,297.5,1726.2,D,0.0,2006,8,Aug
-2.6081,-47.2896,503.6,1.0,1.0,2006-08-31,1647,Aqua,MODIS,94,6.2,327.7,1700.9,D,0.0,2006,8,Aug
-9.0597,-62.0509,411.2,3.6,1.8,2006-08-31,1824,Aqua,MODIS,100,6.2,299.4,2014.6,D,0.0,2006,8,Aug
-9.6707,-64.5061,433.4,2.2,1.5,2006-08-31,1824,Aqua,MODIS,94,6.2,304.2,1658.8,D,0.0,2006,8,Aug
-9.0541,-62.0187,403.5,3.6,1.8,2006-08-31,1824,Aqua,MODIS,100,6.2,297.8,1697.7,D,0.0,2006,8,Aug
-9.1373,-63.6726,448.4,2.7,1.6,2006-08-31,1824,Aqua,MODIS,100,6.2,307.8,2845.0,D,0.0,2006,8,Aug
-7.9695,-61.5796,474.5,1.5,1.2,2006-09-01,1729,Aqua,MODIS,100,6.2,315.9,1866.4,D,0.0,2006,9,Sep
-8.7407,-66.8196,398.4,3.8,1.8,2006-09-01,1729,Aqua,MODIS,100,6.2,298.8,1621.0,D,0.0,2006,9,Sep
-9.9785,-64.0299,446.9,2.4,1.5,2006-09-01,1729,Aqua,MODIS,100,6.2,313.1,2356.8,D,0.0,2006,9,Sep
-9.9812,-64.0516,427.9,2.4,1.5,2006-09-01,1729,Aqua,MODIS,100,6.2,314.2,1628.7,D,0.0,2006,9,Sep
-9.9384,-63.8187,434.6,2.3,1.5,2006-09-01,1729,Aqua,MODIS,100,6.2,312.6,1759.1,D,0.0,2006,9,Sep
-12.1123,-63.0236,459.9,1.5,1.2,2006-09-02,1811,Aqua,MODIS,100,6.2,319.4,1566.4,D,0.0,2006,9,Sep
-10.3764,-65.251,485.5,1.2,1.1,2006-09-02,1812,Aqua,MODIS,100,6.2,324.6,1634.7,D,0.0,2006,9,Sep
-7.6435,-61.5279,424.5,2.5,1.5,2006-09-03,1717,Aqua,MODIS,75,6.2,292.6,1593.5,D,0.0,2006,9,Sep
-7.65,-61.5321,449.1,2.5,1.5,2006-09-03,1717,Aqua,MODIS,94,6.2,293.8,2580.7,D,0.0,2006,9,Sep
-5.1442,-50.5088,402.9,3.8,1.8,2006-09-04,1622,Aqua,MODIS,100,6.2,293.8,1818.8,D,0.0,2006,9,Sep
-14.594000000000001,-59.4658,473.3,1.5,1.2,2006-09-04,1758,Aqua,MODIS,100,6.2,329.3,1913.9,D,0.0,2006,9,Sep
-10.0258,-62.46,495.2,1.2,1.1,2006-09-04,1800,Aqua,MODIS,100,6.2,325.4,1827.5,D,0.0,2006,9,Sep
-10.0242,-62.4496,496.0,1.2,1.1,2006-09-04,1800,Aqua,MODIS,100,6.2,316.7,1851.9,D,0.0,2006,9,Sep
-22.829,-53.7056,464.5,2.1,1.4,2006-09-05,1416,Terra,MODIS,100,6.2,320.7,2689.3,D,0.0,2006,9,Sep
-12.2903,-54.1328,459.9,2.4,1.5,2006-09-06,531,Aqua,MODIS,100,6.2,300.5,3019.5,N,0.0,2006,9,Sep
-12.293,-54.1107,457.2,2.4,1.5,2006-09-06,531,Aqua,MODIS,100,6.2,305.1,2895.3,N,0.0,2006,9,Sep
-12.287,-54.1174,439.8,2.4,1.5,2006-09-06,531,Aqua,MODIS,100,6.2,299.3,2102.6,N,0.0,2006,9,Sep
-12.3005,-54.1191,459.4,2.4,1.5,2006-09-06,531,Aqua,MODIS,100,6.2,304.1,3008.5,N,0.0,2006,9,Sep
-11.3371,-52.4553,410.7,3.2,1.7,2006-09-06,1318,Terra,MODIS,100,6.2,287.2,1733.3,D,0.0,2006,9,Sep
-10.158999999999999,-65.0502,500.0,1.3,1.1,2006-09-06,1456,Terra,MODIS,100,6.2,316.4,2313.3,D,0.0,2006,9,Sep
-10.1606,-65.0385,500.0,1.3,1.1,2006-09-06,1456,Terra,MODIS,100,6.2,317.4,2318.4,D,0.0,2006,9,Sep
-9.1563,-62.0851,498.9,1.0,1.0,2006-09-06,1748,Aqua,MODIS,100,6.2,321.9,1568.5,D,0.0,2006,9,Sep
-13.3364,-54.2281,500.0,1.0,1.0,2006-09-07,1401,Terra,MODIS,100,6.2,346.5,1632.3,D,0.0,2006,9,Sep
-11.8461,-56.4578,405.3,3.5,1.8,2006-09-07,1651,Aqua,MODIS,100,6.2,301.8,1680.5,D,0.0,2006,9,Sep
-11.8396,-56.4542,413.9,3.5,1.8,2006-09-07,1651,Aqua,MODIS,100,6.2,303.1,2050.8,D,0.0,2006,9,Sep
-10.2897,-57.8088,410.1,4.2,1.9,2006-09-07,1652,Aqua,MODIS,100,6.2,299.3,2478.7,D,0.0,2006,9,Sep
-10.2933,-57.8011,404.6,4.2,1.9,2006-09-07,1652,Aqua,MODIS,100,6.2,299.0,2189.0,D,0.0,2006,9,Sep
-10.5751,-58.0731,400.5,4.4,1.9,2006-09-07,1652,Aqua,MODIS,100,6.2,299.3,2130.6,D,0.0,2006,9,Sep
-10.5762,-58.0693,404.9,4.4,1.9,2006-09-07,1652,Aqua,MODIS,87,6.2,299.7,2370.8,D,0.0,2006,9,Sep
-4.7627,-50.8556,492.5,1.1,1.0,2006-09-07,1653,Aqua,MODIS,100,6.2,325.5,1636.9,D,0.0,2006,9,Sep
-4.7613,-50.8458,498.9,1.1,1.0,2006-09-07,1653,Aqua,MODIS,100,6.2,332.4,1803.4,D,0.0,2006,9,Sep
-4.7547,-50.8667,493.3,1.1,1.0,2006-09-07,1653,Aqua,MODIS,100,6.2,321.5,1664.0,D,0.0,2006,9,Sep
-12.7046,-62.0509,396.5,4.0,1.9,2006-09-07,1829,Aqua,MODIS,100,6.2,300.8,1654.3,D,0.0,2006,9,Sep
-12.4999,-61.2583,399.5,4.6,2.0,2006-09-07,1829,Aqua,MODIS,100,6.2,303.5,2187.3,D,0.0,2006,9,Sep
-12.5003,-61.2494,410.6,4.6,2.0,2006-09-07,1829,Aqua,MODIS,100,6.2,304.3,2833.1,D,0.0,2006,9,Sep
-10.4364,-64.0669,409.6,3.1,1.7,2006-09-07,1830,Aqua,MODIS,100,6.2,303.2,1578.7,D,0.0,2006,9,Sep
-10.4358,-64.0594,423.5,3.1,1.7,2006-09-07,1830,Aqua,MODIS,100,6.2,303.8,2147.5,D,0.0,2006,9,Sep
-10.5143,-63.8645,500.0,1.1,1.0,2006-09-08,1444,Terra,MODIS,100,6.2,328.8,1718.2,D,0.0,2006,9,Sep
-9.5601,-65.899,481.0,2.5,1.5,2006-09-08,1735,Aqua,MODIS,100,6.2,316.9,4562.2,D,0.0,2006,9,Sep
-9.5667,-65.9051,455.9,2.5,1.5,2006-09-08,1735,Aqua,MODIS,100,6.2,310.1,2979.5,D,0.0,2006,9,Sep
-11.1234,-52.604,410.0,3.3,1.7,2006-09-09,424,Aqua,MODIS,100,6.2,301.0,1784.1,N,0.0,2006,9,Sep
-8.9337,-51.349,500.0,1.0,1.0,2006-09-09,1348,Terra,MODIS,100,6.2,340.8,1597.3,D,0.0,2006,9,Sep
-8.9247,-51.3476,500.0,1.0,1.0,2006-09-09,1348,Terra,MODIS,100,6.2,368.0,1597.6,D,0.0,2006,9,Sep
-8.9234,-51.3567,500.0,1.0,1.0,2006-09-09,1348,Terra,MODIS,94,6.2,328.8,1598.7,D,0.0,2006,9,Sep
-8.9157,-51.3463,500.0,1.0,1.0,2006-09-09,1348,Terra,MODIS,100,6.2,345.1,1595.7,D,0.0,2006,9,Sep
-12.5578,-51.8113,500.0,1.0,1.0,2006-09-09,1349,Terra,MODIS,100,6.2,344.6,1589.7,D,0.0,2006,9,Sep
-12.5591,-51.8022,500.0,1.0,1.0,2006-09-09,1349,Terra,MODIS,100,6.2,369.9,1587.8,D,0.0,2006,9,Sep
-13.4022,-54.0045,454.2,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,303.6,5758.8,D,0.0,2006,9,Sep
-13.3853,-54.0065,486.3,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,304.6,9886.5,D,0.0,2006,9,Sep
-13.3897,-53.9987,497.7,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,306.4,11777.0,D,0.0,2006,9,Sep
-13.4066,-53.9967,416.9,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,296.4,2728.0,D,0.0,2006,9,Sep
-13.3937,-54.0366,487.9,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,305.9,10240.6,D,0.0,2006,9,Sep
-13.3895,-54.0442,437.5,4.1,1.9,2006-09-09,1639,Aqua,MODIS,100,6.2,297.9,4251.9,D,0.0,2006,9,Sep
-8.6758,-51.45399999999999,437.8,2.2,1.4,2006-09-09,1640,Aqua,MODIS,100,6.2,315.8,1759.0,D,0.0,2006,9,Sep
-10.0861,-54.0249,404.2,3.7,1.8,2006-09-09,1640,Aqua,MODIS,94,6.2,296.8,1805.9,D,0.0,2006,9,Sep
-10.1141,-53.4981,456.4,3.4,1.7,2006-09-09,1640,Aqua,MODIS,100,6.2,304.5,4576.2,D,0.0,2006,9,Sep
-13.4235,-53.9516,431.1,3.3,1.7,2006-09-10,1432,Terra,MODIS,75,6.2,294.2,2786.0,D,0.0,2006,9,Sep
-13.4247,-53.9763,500.0,3.3,1.7,2006-09-10,1432,Terra,MODIS,87,6.2,297.0,9103.4,D,0.0,2006,9,Sep
-13.4202,-53.9824,462.0,3.3,1.7,2006-09-10,1432,Terra,MODIS,87,6.2,298.9,4961.4,D,0.0,2006,9,Sep
-9.8596,-51.4245,471.6,1.5,1.2,2006-09-10,1722,Aqua,MODIS,87,6.2,330.2,1810.8,D,0.0,2006,9,Sep
-12.8682,-55.196000000000005,500.2,1.0,1.0,2006-09-10,1722,Aqua,MODIS,100,6.2,400.1,1596.6,D,0.0,2006,9,Sep
-9.5939,-51.4852,480.1,1.5,1.2,2006-09-10,1722,Aqua,MODIS,94,6.2,327.2,2091.5,D,0.0,2006,9,Sep
-5.7226,-49.4373,430.9,2.5,1.5,2006-09-10,1723,Aqua,MODIS,0,6.2,294.7,1816.2,D,0.0,2006,9,Sep
-7.3934,-60.3168,462.3,1.5,1.2,2006-09-10,1723,Aqua,MODIS,100,6.2,303.7,1583.3,D,0.0,2006,9,Sep
-9.5474,-54.6863,497.7,1.0,1.0,2006-09-10,1723,Aqua,MODIS,100,6.2,337.6,1600.2,D,0.0,2006,9,Sep
-9.8154,-51.5166,397.3,4.1,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,306.5,1708.6,D,0.0,2006,9,Sep
-9.8863,-51.3964,414.9,4.0,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,305.0,2532.8,D,0.0,2006,9,Sep
-9.7899,-51.5316,410.4,4.1,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,308.0,2342.8,D,0.0,2006,9,Sep
-9.7778,-51.5253,403.9,4.1,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,304.3,2009.0,D,0.0,2006,9,Sep
-9.7945,-51.5229,426.5,4.1,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,308.2,3326.8,D,0.0,2006,9,Sep
-9.8113,-51.5204,426.8,4.1,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,308.5,3353.3,D,0.0,2006,9,Sep
-10.3063,-51.0646,453.2,3.8,1.8,2006-09-11,1627,Aqua,MODIS,100,6.2,311.1,5120.3,D,0.0,2006,9,Sep
-10.3,-51.0696,439.2,3.8,1.8,2006-09-11,1627,Aqua,MODIS,100,6.2,309.6,3934.7,D,0.0,2006,9,Sep
-10.3164,-51.0676,400.9,3.8,1.8,2006-09-11,1627,Aqua,MODIS,100,6.2,303.5,1695.8,D,0.0,2006,9,Sep
-9.8918,-51.3885,400.6,4.0,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,302.5,1822.9,D,0.0,2006,9,Sep
-10.468,-51.706,399.3,4.3,1.9,2006-09-11,1627,Aqua,MODIS,100,6.2,303.9,1948.7,D,0.0,2006,9,Sep
-5.8935,-45.4785,488.4,1.2,1.1,2006-09-11,1628,Aqua,MODIS,100,6.2,338.2,1844.2,D,0.0,2006,9,Sep
-7.347,-50.6367,470.2,3.2,1.7,2006-09-11,1628,Aqua,MODIS,100,6.2,321.0,5353.7,D,0.0,2006,9,Sep
-5.8175,-51.0886,406.7,3.3,1.7,2006-09-11,1628,Aqua,MODIS,100,6.2,300.0,1605.5,D,0.0,2006,9,Sep
-5.8137,-51.0839,418.2,3.3,1.7,2006-09-11,1628,Aqua,MODIS,100,6.2,302.1,2073.2,D,0.0,2006,9,Sep
-5.9609,-51.5209,404.1,3.6,1.8,2006-09-11,1628,Aqua,MODIS,87,6.2,300.4,1707.0,D,0.0,2006,9,Sep
-5.6597,-51.5493,410.4,3.5,1.8,2006-09-11,1628,Aqua,MODIS,100,6.2,297.7,1955.0,D,0.0,2006,9,Sep
-4.9261,-50.7728,485.7,3.0,1.6,2006-09-11,1629,Aqua,MODIS,100,6.2,322.2,6305.9,D,0.0,2006,9,Sep
-4.9218,-50.7533,450.9,3.0,1.6,2006-09-11,1629,Aqua,MODIS,100,6.2,310.1,3475.5,D,0.0,2006,9,Sep
-4.9254,-50.7797,466.5,3.0,1.6,2006-09-11,1629,Aqua,MODIS,100,6.2,318.9,4611.1,D,0.0,2006,9,Sep
-8.9237,-50.1365,500.0,1.0,1.0,2006-09-12,152,Terra,MODIS,100,6.2,348.1,1624.2,N,0.0,2006,9,Sep
-9.3249,-51.6679,429.0,2.5,1.5,2006-09-12,1419,Terra,MODIS,94,6.2,312.1,1781.5,D,0.0,2006,9,Sep
-10.0326,-54.385,498.9,1.1,1.0,2006-09-12,1710,Aqua,MODIS,100,6.2,400.1,1804.2,D,0.0,2006,9,Sep
-9.4087,-50.6702,498.7,1.1,1.0,2006-09-12,1710,Aqua,MODIS,100,6.2,400.1,1800.5,D,0.0,2006,9,Sep
-10.1986,-58.5791,444.7,2.1,1.4,2006-09-12,1710,Aqua,MODIS,100,6.2,311.2,1861.0,D,0.0,2006,9,Sep
-9.5244,-51.8235,499.3,1.0,1.0,2006-09-12,1710,Aqua,MODIS,94,6.2,400.1,1613.1,D,0.0,2006,9,Sep
-9.523,-51.8143,498.4,1.0,1.0,2006-09-12,1710,Aqua,MODIS,100,6.2,400.1,1590.1,D,0.0,2006,9,Sep
-12.5275,-54.668,503.5,1.2,1.1,2006-09-12,1710,Aqua,MODIS,94,6.2,400.1,2204.6,D,2.0,2006,9,Sep
-12.5261,-54.6571,503.5,1.2,1.1,2006-09-12,1710,Aqua,MODIS,100,6.2,400.1,2199.0,D,0.0,2006,9,Sep
-5.8824,-43.582,421.5,4.1,1.9,2006-09-12,1711,Aqua,MODIS,100,6.2,301.5,3016.9,D,0.0,2006,9,Sep
-5.8855,-43.5763,411.2,4.1,1.9,2006-09-12,1711,Aqua,MODIS,100,6.2,301.2,2406.8,D,0.0,2006,9,Sep
-5.8688,-43.57899999999999,399.7,4.1,1.9,2006-09-12,1711,Aqua,MODIS,100,6.2,294.6,1835.4,D,0.0,2006,9,Sep
-6.5144,-55.5912,498.5,1.2,1.1,2006-09-12,1711,Aqua,MODIS,100,6.2,400.1,1930.8,D,0.0,2006,9,Sep
-9.1891,-56.5925,468.5,1.4,1.2,2006-09-12,1711,Aqua,MODIS,100,6.2,321.8,1647.8,D,0.0,2006,9,Sep
-26.3065,-50.2721,418.0,3.1,1.7,2006-09-13,1749,Aqua,MODIS,100,6.2,307.8,1888.3,D,0.0,2006,9,Sep
-9.4685,-63.4872,498.8,1.0,1.0,2006-09-13,1754,Aqua,MODIS,100,6.2,400.1,1564.2,D,0.0,2006,9,Sep
-8.6899,-63.19,498.8,1.0,1.0,2006-09-13,1754,Aqua,MODIS,94,6.2,400.1,1571.8,D,0.0,2006,9,Sep
-8.0609,-61.533,446.7,2.1,1.4,2006-09-14,1406,Terra,MODIS,100,6.2,307.4,1903.9,D,0.0,2006,9,Sep
-12.5254,-54.7012,441.9,2.0,1.4,2006-09-14,1657,Aqua,MODIS,100,6.2,314.9,1615.2,D,0.0,2006,9,Sep
-11.084000000000001,-58.5142,401.8,3.7,1.8,2006-09-14,1658,Aqua,MODIS,94,6.2,300.7,1718.7,D,0.0,2006,9,Sep
-11.5921,-59.2,390.1,4.3,1.9,2006-09-14,1658,Aqua,MODIS,100,6.2,298.4,1565.2,D,0.0,2006,9,Sep
-11.5944,-59.1965,394.9,4.3,1.9,2006-09-14,1658,Aqua,MODIS,100,6.2,298.4,1773.8,D,0.0,2006,9,Sep
-9.9837,-65.2106,413.3,3.4,1.7,2006-09-14,1836,Aqua,MODIS,100,6.2,305.8,1949.2,D,0.0,2006,9,Sep
-11.0581,-52.3975,423.1,2.7,1.6,2006-09-15,1741,Aqua,MODIS,94,6.2,299.8,1707.0,D,0.0,2006,9,Sep
-10.1944,-64.1999,467.4,1.5,1.2,2006-09-15,1741,Aqua,MODIS,100,6.2,317.2,1642.7,D,0.0,2006,9,Sep
-12.3523,-63.9834,471.7,1.5,1.2,2006-09-15,1741,Aqua,MODIS,100,6.2,320.4,1863.5,D,0.0,2006,9,Sep
-12.3541,-63.9972,499.7,1.5,1.2,2006-09-15,1741,Aqua,MODIS,100,6.2,338.0,2900.1,D,0.0,2006,9,Sep
-11.3554,-54.5139,500.0,1.1,1.0,2006-09-16,1355,Terra,MODIS,100,6.2,327.5,1723.5,D,0.0,2006,9,Sep
-11.0504,-52.4197,500.0,1.0,1.0,2006-09-16,1355,Terra,MODIS,100,6.2,338.2,1610.6,D,0.0,2006,9,Sep
-12.8078,-50.5651,500.0,1.2,1.1,2006-09-16,1355,Terra,MODIS,75,6.2,359.9,2114.3,D,0.0,2006,9,Sep
-11.3675,-54.4962,500.0,1.1,1.0,2006-09-16,1355,Terra,MODIS,100,6.2,361.6,1719.7,D,0.0,2006,9,Sep
-11.366,-54.5057,500.0,1.1,1.0,2006-09-16,1355,Terra,MODIS,100,6.2,342.5,1720.7,D,0.0,2006,9,Sep
-11.3568,-54.5043,500.0,1.1,1.0,2006-09-16,1355,Terra,MODIS,100,6.2,367.2,1721.6,D,0.0,2006,9,Sep
-11.3904,-52.1346,467.2,2.1,1.4,2006-09-16,1645,Aqua,MODIS,100,6.2,325.9,2748.9,D,0.0,2006,9,Sep
-11.402999999999999,-52.133,444.1,2.1,1.4,2006-09-16,1645,Aqua,MODIS,100,6.2,320.8,1811.8,D,0.0,2006,9,Sep
-11.4001,-52.1192,449.3,2.1,1.4,2006-09-16,1645,Aqua,MODIS,100,6.2,323.4,1983.5,D,0.0,2006,9,Sep
-11.8117,-54.7088,451.1,3.3,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,312.0,4106.5,D,0.0,2006,9,Sep
-11.8076,-54.702,434.2,3.3,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,308.2,2972.9,D,0.0,2006,9,Sep
-11.7962,-54.7109,415.1,3.3,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,306.1,1981.3,D,0.0,2006,9,Sep
-11.3438,-54.6061,434.6,3.2,1.7,2006-09-16,1645,Aqua,MODIS,94,6.2,310.6,2853.3,D,0.0,2006,9,Sep
-12.0717,-52.5995,498.1,2.3,1.5,2006-09-16,1645,Aqua,MODIS,100,6.2,400.1,5236.9,D,0.0,2006,9,Sep
-11.8111,-54.7328,454.7,3.4,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,316.5,4425.4,D,0.0,2006,9,Sep
-11.8154,-54.7397,414.1,3.4,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,307.5,1954.6,D,0.0,2006,9,Sep
-11.7956,-54.7347,447.1,3.4,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,314.8,3851.2,D,0.0,2006,9,Sep
-11.7998,-54.7415,447.8,3.4,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,316.0,3893.7,D,0.0,2006,9,Sep
-11.3523,-54.5458,450.2,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,309.8,3785.9,D,0.0,2006,9,Sep
-11.3675,-54.544,409.2,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,305.8,1630.4,D,0.0,2006,9,Sep
-11.3554,-54.5501,452.7,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,314.5,3966.8,D,0.0,2006,9,Sep
-11.9228,-54.1192,450.4,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,319.8,3512.5,D,0.0,2006,9,Sep
-11.925999999999998,-54.1467,432.6,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,312.1,2507.1,D,0.0,2006,9,Sep
-11.908,-54.1209,500.7,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,400.1,8022.5,D,0.0,2006,9,Sep
-11.9111,-54.1487,414.5,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,305.6,1700.3,D,0.0,2006,9,Sep
-11.8931,-54.1227,484.6,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,323.7,6261.8,D,0.0,2006,9,Sep
-11.8962,-54.1505,411.9,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,305.1,1598.0,D,0.0,2006,9,Sep
-11.9228,-54.1267,471.0,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,325.4,5018.7,D,0.0,2006,9,Sep
-11.9047,-54.1009,476.4,3.0,1.6,2006-09-16,1645,Aqua,MODIS,100,6.2,319.5,5462.9,D,0.0,2006,9,Sep
-11.908,-54.1285,501.2,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,400.1,8055.8,D,0.0,2006,9,Sep
-11.8931,-54.1303,471.6,3.0,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,322.5,5076.1,D,0.0,2006,9,Sep
-11.3285,-54.5829,427.5,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,310.6,2452.0,D,0.0,2006,9,Sep
-11.3437,-54.5812,497.9,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,329.3,8410.8,D,0.0,2006,9,Sep
-11.359000000000002,-54.5793,443.1,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,318.0,3347.5,D,0.0,2006,9,Sep
-11.3404,-54.577,497.3,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,325.4,8338.2,D,0.0,2006,9,Sep
-11.3557,-54.5752,493.2,3.2,1.7,2006-09-16,1645,Aqua,MODIS,100,6.2,327.1,7840.3,D,0.0,2006,9,Sep
-11.9049,-54.0934,417.5,3.0,1.6,2006-09-16,1645,Aqua,MODIS,100,6.2,309.6,1800.9,D,0.0,2006,9,Sep
-12.8519,-54.8684,424.9,3.6,1.8,2006-09-16,1645,Aqua,MODIS,100,6.2,306.9,2675.4,D,0.0,2006,9,Sep
-12.8396,-54.8411,440.7,3.5,1.8,2006-09-16,1645,Aqua,MODIS,100,6.2,317.5,3647.6,D,0.0,2006,9,Sep
-12.8237,-54.843,427.9,3.5,1.8,2006-09-16,1645,Aqua,MODIS,100,6.2,310.7,2832.8,D,0.0,2006,9,Sep
-12.8324,-54.8378,434.5,3.5,1.8,2006-09-16,1645,Aqua,MODIS,100,6.2,313.1,3237.1,D,0.0,2006,9,Sep
-12.8483,-54.8359,441.5,3.5,1.8,2006-09-16,1645,Aqua,MODIS,100,6.2,310.2,3713.0,D,0.0,2006,9,Sep
-12.4239,-52.0727,456.1,2.1,1.4,2006-09-16,1645,Aqua,MODIS,100,6.2,331.4,2342.3,D,0.0,2006,9,Sep
-12.0691,-52.5786,490.0,2.3,1.5,2006-09-16,1645,Aqua,MODIS,100,6.2,323.9,4604.7,D,0.0,2006,9,Sep
-12.0818,-52.5912,452.2,2.3,1.5,2006-09-16,1645,Aqua,MODIS,100,6.2,322.1,2454.0,D,0.0,2006,9,Sep
-12.4019,-51.2474,462.8,1.8,1.3,2006-09-16,1645,Aqua,MODIS,100,6.2,338.1,2135.9,D,0.0,2006,9,Sep
-11.0603,-54.3672,415.3,3.1,1.7,2006-09-16,1646,Aqua,MODIS,100,6.2,308.8,1765.3,D,0.0,2006,9,Sep
-10.7566,-52.1626,466.5,2.0,1.4,2006-09-16,1646,Aqua,MODIS,100,6.2,329.6,2655.9,D,0.0,2006,9,Sep
-10.7522,-52.1511,469.6,2.0,1.4,2006-09-16,1646,Aqua,MODIS,100,6.2,331.4,2779.2,D,0.0,2006,9,Sep
-9.746,-53.6057,456.3,2.5,1.5,2006-09-16,1646,Aqua,MODIS,100,6.2,312.0,3079.4,D,0.0,2006,9,Sep
-9.7403,-53.6112,428.4,2.5,1.5,2006-09-16,1646,Aqua,MODIS,100,6.2,305.9,1803.9,D,0.0,2006,9,Sep
-8.6944,-51.1042,482.9,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,400.1,2393.2,D,0.0,2006,9,Sep
-8.6964,-51.1185,498.8,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,400.1,3063.4,D,0.0,2006,9,Sep
-10.6824,-53.873000000000005,420.2,2.8,1.6,2006-09-16,1646,Aqua,MODIS,100,6.2,304.5,1707.0,D,0.0,2006,9,Sep
-8.7186,-51.1155,467.3,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,342.0,1856.2,D,0.0,2006,9,Sep
-8.7205,-51.1299,458.4,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,333.1,1594.4,D,0.0,2006,9,Sep
-8.7094,-51.1313,462.8,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,324.4,1725.4,D,0.0,2006,9,Sep
-8.7074,-51.1168,500.2,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,400.1,3126.7,D,0.0,2006,9,Sep
-8.7091,-51.1259,491.2,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,332.7,2740.0,D,0.0,2006,9,Sep
-8.7072,-51.1115,503.8,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,400.1,3298.0,D,0.0,2006,9,Sep
-8.7184,-51.1102,469.3,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,335.0,1921.6,D,0.0,2006,9,Sep
-8.7202,-51.1246,498.6,1.6,1.2,2006-09-16,1646,Aqua,MODIS,100,6.2,343.1,3067.0,D,0.0,2006,9,Sep
