latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,year,month,month_name
-12.936760000000001,-44.2821,348.9,0.38,0.58,2014-07-25,1600,N,VIIRS,n,1,295.0,778.5,0.0,,2014,7,Jul
-12.949060000000001,-44.285059999999994,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,1317.1,0.0,,2014,7,Jul
-12.942639999999999,-44.28503,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,626.7,0.0,,2014,7,Jul
-12.948939999999999,-44.29142,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,392.1,0.0,,2014,7,Jul
-12.93849,-44.29618,352.6,0.38,0.58,2014-07-25,1600,N,VIIRS,n,1,293.7,389.5,0.0,,2014,7,Jul
-12.94403,-44.28931,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,1317.1,0.0,,2014,7,Jul
-12.941980000000001,-44.27155,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,h,1,298.3,1177.1,0.0,,2014,7,Jul
-12.94177,-44.27794,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,778.5,0.0,,2014,7,Jul
-12.9435,-44.29208,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,h,1,369.5,389.5,0.0,,2014,7,Jul
-12.94851,-44.2879,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,782.0,0.0,,2014,7,Jul
-12.94807,-44.28436,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,782.0,0.0,,2014,7,Jul
-12.95481,-44.29425,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,h,1,293.5,392.1,0.0,,2014,7,Jul
-12.95175,-44.269529999999996,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,h,1,303.0,1006.2,0.0,,2014,7,Jul
-12.93806,-44.29268,348.1,0.38,0.58,2014-07-25,1600,N,VIIRS,n,1,293.9,389.5,0.0,,2014,7,Jul
-12.945260000000001,-44.2999,367.0,0.38,0.59,2014-07-25,1600,N,VIIRS,h,1,358.9,316.3,0.0,,2014,7,Jul
-12.946760000000001,-44.27375,367.0,0.38,0.58,2014-07-25,1600,N,VIIRS,l,1,380.0,1006.2,0.0,,2014,7,Jul
-9.88663,-64.59937,367.0,0.52,0.41,2014-08-03,1813,N,VIIRS,h,1,341.3,393.7,0.0,,2014,8,Aug
-9.882019999999999,-64.59527,367.0,0.52,0.41,2014-08-03,1813,N,VIIRS,l,1,338.7,393.7,0.0,,2014,8,Aug
-9.882819999999999,-64.60002,367.0,0.52,0.41,2014-08-03,1813,N,VIIRS,h,1,331.1,393.7,0.0,,2014,8,Aug
-6.8487800000000005,-59.111740000000005,343.2,0.39,0.36,2014-08-05,1736,N,VIIRS,n,1,307.4,404.3,0.0,,2014,8,Aug
-7.1101600000000005,-59.24176,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,352.2,352.2,0.0,,2014,8,Aug
-6.912669999999999,-59.094269999999995,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,343.8,290.6,0.0,,2014,8,Aug
-6.909330000000001,-59.09479,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,334.1,290.6,0.0,,2014,8,Aug
-6.8449,-59.10872,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,353.7,404.3,0.0,,2014,8,Aug
-6.845439999999999,-59.11225,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,367.4,404.3,0.0,,2014,8,Aug
-7.10682,-59.24228000000001,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,h,1,349.3,352.2,0.0,,2014,8,Aug
-6.90878,-59.091269999999994,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,l,1,333.8,290.6,0.0,,2014,8,Aug
-6.91212,-59.09075,367.0,0.39,0.36,2014-08-05,1736,N,VIIRS,l,1,334.2,290.6,0.0,,2014,8,Aug
-7.134119999999999,-59.34406,208.0,0.53,0.42,2014-08-06,1717,N,VIIRS,l,1,317.8,791.5,0.0,,2014,8,Aug
-8.3844,-44.11719,367.0,0.49,0.4,2014-08-09,1620,N,VIIRS,h,1,348.6,286.0,0.0,,2014,8,Aug
-5.78423,-45.9715,367.0,0.38,0.43,2014-08-09,1620,N,VIIRS,l,1,331.0,302.6,0.0,,2014,8,Aug
-8.38132,-44.12215,345.2,0.49,0.4,2014-08-09,1620,N,VIIRS,n,1,289.4,286.0,0.0,,2014,8,Aug
-12.67372,-56.207,367.0,0.5,0.41,2014-08-10,1740,N,VIIRS,h,1,359.1,335.6,0.0,,2014,8,Aug
-11.75495,-46.58482,357.3,0.71,0.75,2014-08-10,1740,N,VIIRS,n,1,318.4,296.5,0.0,,2014,8,Aug
-12.674489999999999,-56.21163000000001,367.0,0.5,0.41,2014-08-10,1740,N,VIIRS,h,1,361.3,335.6,0.0,,2014,8,Aug
-12.678239999999999,-56.21095,367.0,0.5,0.41,2014-08-10,1740,N,VIIRS,h,1,341.3,335.6,0.0,,2014,8,Aug
-12.67747,-56.20632,345.7,0.5,0.41,2014-08-10,1740,N,VIIRS,n,1,302.1,335.6,0.0,,2014,8,Aug
-9.02545,-49.76632,208.0,0.49,0.65,2014-08-10,1741,N,VIIRS,l,1,320.9,552.7,0.0,,2014,8,Aug
-7.23272,-59.52239,367.0,0.41,0.37,2014-08-10,1742,N,VIIRS,h,1,345.5,503.3,0.0,,2014,8,Aug
-5.77754,-45.9031,208.0,0.49,0.65,2014-08-11,1723,N,VIIRS,l,1,321.1,319.1,0.0,,2014,8,Aug
-5.77677,-45.89862,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,298.1,319.1,0.0,,2014,8,Aug
-5.78518,-45.91129,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,336.3,288.8,0.0,,2014,8,Aug
-5.7844,-45.90676,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,331.0,288.8,0.0,,2014,8,Aug
-5.77457,-45.91323,353.3,0.49,0.65,2014-08-11,1723,N,VIIRS,n,1,296.0,300.4,0.0,,2014,8,Aug
-5.7798300000000005,-45.90786,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,328.2,300.4,0.0,,2014,8,Aug
-5.77375,-45.90869,340.4,0.49,0.65,2014-08-11,1723,N,VIIRS,n,1,294.4,300.4,0.0,,2014,8,Aug
-5.77911,-45.91219,332.7,0.49,0.65,2014-08-11,1723,N,VIIRS,n,1,303.5,288.8,0.0,,2014,8,Aug
-5.77833,-45.90763,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,325.1,288.8,0.0,,2014,8,Aug
-5.78362,-45.90222,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,327.9,319.1,0.0,,2014,8,Aug
-5.78284,-45.89771,367.0,0.49,0.65,2014-08-11,1723,N,VIIRS,h,1,334.4,319.1,0.0,,2014,8,Aug
-5.76397,-45.904579999999996,367.0,0.47,0.48,2014-08-12,1704,N,VIIRS,h,1,353.1,307.4,0.0,,2014,8,Aug
-15.5829,-48.19143,367.0,0.45,0.39,2014-08-13,1643,N,VIIRS,h,1,349.9,406.5,0.0,,2014,8,Aug
-7.9664399999999995,-42.81507,347.7,0.52,0.41,2014-08-13,1645,N,VIIRS,n,1,309.2,444.3,0.0,,2014,8,Aug
-7.823339999999999,-54.801759999999994,243.5,0.59,0.53,2014-08-13,1645,N,VIIRS,l,1,324.7,433.8,0.0,,2014,8,Aug
-7.962610000000001,-42.81566,335.6,0.52,0.41,2014-08-13,1645,N,VIIRS,n,1,303.2,444.3,0.0,,2014,8,Aug
-7.9672,-42.81977,367.0,0.52,0.41,2014-08-13,1645,N,VIIRS,l,1,380.0,444.3,0.0,,2014,8,Aug
-7.855860000000001,-47.038909999999994,367.0,0.57,0.43,2014-08-14,1626,N,VIIRS,l,1,342.0,292.6,0.0,,2014,8,Aug
-8.33708,-54.772980000000004,208.0,0.63,0.72,2014-08-14,1626,N,VIIRS,l,1,312.4,393.0,0.0,,2014,8,Aug
-8.33635,-54.767109999999995,304.9,0.63,0.72,2014-08-14,1626,N,VIIRS,l,1,315.8,393.0,0.0,,2014,8,Aug
-5.888780000000001,-45.79656,367.0,0.46,0.39,2014-08-14,1627,N,VIIRS,h,1,363.6,525.9,0.0,,2014,8,Aug
-7.23417,-59.586619999999996,346.0,0.62,0.54,2014-08-14,1807,N,VIIRS,n,1,317.4,517.9,0.0,,2014,8,Aug
-11.356110000000001,-55.26386,346.1,0.5,0.49,2014-08-15,1747,N,VIIRS,n,1,315.8,399.2,0.0,,2014,8,Aug
-8.25298,-55.29853000000001,367.0,0.56,0.51,2014-08-15,1748,N,VIIRS,h,1,328.8,335.3,0.0,,2014,8,Aug
-4.86226,-56.02644,343.6,0.57,0.52,2014-08-15,1749,N,VIIRS,l,1,318.4,326.8,0.0,,2014,8,Aug
-11.00416,-59.03215,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,h,1,354.0,281.2,0.0,,2014,8,Aug
-11.00362,-59.02843000000001,347.2,0.4,0.37,2014-08-16,1729,N,VIIRS,n,1,313.3,281.2,0.0,,2014,8,Aug
-9.3609,-59.71526,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,303.3,353.7,0.0,,2014,8,Aug
-9.36435,-59.71476,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,l,1,380.0,353.7,0.0,,2014,8,Aug
-9.37067,-59.70998,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,357.5,309.8,0.0,,2014,8,Aug
-9.36379,-59.71099,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,360.5,353.7,0.0,,2014,8,Aug
-9.367230000000001,-59.710480000000004,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,369.5,309.8,0.0,,2014,8,Aug
-11.015460000000001,-59.037980000000005,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,354.2,580.5,0.0,,2014,8,Aug
-11.00107,-59.03301999999999,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,h,1,301.6,290.3,0.0,,2014,8,Aug
-11.011510000000001,-59.03481,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,h,1,359.2,580.5,0.0,,2014,8,Aug
-9.37123,-59.71374,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,348.7,309.8,0.0,,2014,8,Aug
-11.00756,-59.03163000000001,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,l,1,380.0,281.2,0.0,,2014,8,Aug
-11.004480000000001,-59.032509999999995,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,h,1,359.5,290.3,0.0,,2014,8,Aug
-11.01492,-59.03428,367.0,0.4,0.37,2014-08-16,1729,N,VIIRS,l,1,380.0,580.5,0.0,,2014,8,Aug
-9.83173,-63.73441,343.3,0.45,0.47,2014-08-16,1729,N,VIIRS,n,1,296.5,342.5,0.0,,2014,8,Aug
-11.007019999999999,-59.027919999999995,351.7,0.4,0.37,2014-08-16,1729,N,VIIRS,n,1,314.4,281.2,0.0,,2014,8,Aug
-9.360339999999999,-59.711490000000005,350.8,0.41,0.37,2014-08-16,1729,N,VIIRS,n,1,302.5,353.7,0.0,,2014,8,Aug
-9.36779,-59.71425,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,l,1,380.0,309.8,0.0,,2014,8,Aug
-11.01205,-59.03849,367.0,0.41,0.37,2014-08-16,1729,N,VIIRS,h,1,355.4,580.5,0.0,,2014,8,Aug
-6.33334,-52.485640000000004,336.1,0.45,0.47,2014-08-16,1730,N,VIIRS,n,1,305.9,418.4,0.0,,2014,8,Aug
-6.602130000000001,-55.405359999999995,347.3,0.45,0.39,2014-08-16,1730,N,VIIRS,n,1,301.1,319.2,0.0,,2014,8,Aug
-7.05041,-59.345780000000005,367.0,0.39,0.36,2014-08-16,1730,N,VIIRS,l,1,380.0,607.6,0.0,,2014,8,Aug
-7.05095,-59.349340000000005,367.0,0.39,0.36,2014-08-16,1730,N,VIIRS,l,1,335.6,607.6,0.0,,2014,8,Aug
-6.605060000000001,-55.400690000000004,367.0,0.45,0.39,2014-08-16,1730,N,VIIRS,h,1,366.1,319.2,0.0,,2014,8,Aug
-7.19762,-59.505419999999994,367.0,0.4,0.37,2014-08-16,1730,N,VIIRS,h,1,360.0,667.7,0.0,,2014,8,Aug
-7.194780000000001,-59.5095,367.0,0.4,0.37,2014-08-16,1730,N,VIIRS,h,1,362.1,667.7,0.0,,2014,8,Aug
-7.19424,-59.505919999999996,367.0,0.4,0.37,2014-08-16,1730,N,VIIRS,l,1,380.0,667.7,0.0,,2014,8,Aug
-7.0543,-59.34883000000001,346.1,0.39,0.36,2014-08-16,1730,N,VIIRS,n,1,302.9,607.6,0.0,,2014,8,Aug
-6.33402,-52.48969,336.2,0.45,0.47,2014-08-16,1730,N,VIIRS,n,1,301.1,418.4,0.0,,2014,8,Aug
-7.05377,-59.34526999999999,367.0,0.39,0.36,2014-08-16,1730,N,VIIRS,h,1,371.4,607.6,0.0,,2014,8,Aug
-6.33763,-52.48495,367.0,0.45,0.47,2014-08-16,1730,N,VIIRS,l,1,380.0,418.4,0.0,,2014,8,Aug
-9.90828,-64.64713,208.0,0.55,0.68,2014-08-17,1710,N,VIIRS,l,1,307.3,282.3,0.0,,2014,8,Aug
-9.906130000000001,-64.64574,367.0,0.54,0.68,2014-08-17,1710,N,VIIRS,h,1,341.5,284.2,0.0,,2014,8,Aug
-9.32017,-60.82659,317.4,0.59,0.53,2014-08-17,1710,N,VIIRS,l,1,324.8,442.6,0.0,,2014,8,Aug
-9.32925,-60.81998000000001,367.0,0.59,0.53,2014-08-17,1710,N,VIIRS,h,1,360.8,647.0,0.0,,2014,8,Aug
-9.907680000000001,-64.64204000000001,367.0,0.54,0.68,2014-08-17,1710,N,VIIRS,h,1,321.3,282.3,0.0,,2014,8,Aug
-9.912460000000001,-64.64494,367.0,0.54,0.68,2014-08-17,1710,N,VIIRS,h,1,297.2,284.2,0.0,,2014,8,Aug
-9.17014,-60.425830000000005,367.0,0.55,0.51,2014-08-17,1710,N,VIIRS,h,1,347.9,339.5,0.0,,2014,8,Aug
-9.32436,-60.820609999999995,367.0,0.59,0.53,2014-08-17,1710,N,VIIRS,h,1,343.3,647.0,0.0,,2014,8,Aug
-9.42036,-59.686069999999994,348.0,0.5,0.49,2014-08-17,1710,N,VIIRS,n,1,319.0,303.1,0.0,,2014,8,Aug
-9.42097,-59.690569999999994,367.0,0.5,0.49,2014-08-17,1710,N,VIIRS,h,1,352.7,303.1,0.0,,2014,8,Aug
-9.905489999999999,-64.64064,367.0,0.54,0.68,2014-08-17,1710,N,VIIRS,h,1,299.4,284.2,0.0,,2014,8,Aug
-9.319469999999999,-60.82123000000001,367.0,0.59,0.53,2014-08-17,1710,N,VIIRS,h,1,346.1,442.6,0.0,,2014,8,Aug
-9.16947,-60.42077,346.9,0.55,0.51,2014-08-17,1710,N,VIIRS,n,1,306.0,339.5,0.0,,2014,8,Aug
-9.422410000000001,-59.6673,367.0,0.5,0.49,2014-08-17,1710,N,VIIRS,h,1,346.3,467.5,0.0,,2014,8,Aug
-9.41584,-59.686719999999994,353.2,0.5,0.49,2014-08-17,1710,N,VIIRS,n,1,320.1,303.1,0.0,,2014,8,Aug
-9.42694,-59.66669,367.0,0.5,0.49,2014-08-17,1710,N,VIIRS,h,1,350.9,467.5,0.0,,2014,8,Aug
-9.1749,-60.42524,367.0,0.55,0.51,2014-08-17,1710,N,VIIRS,h,1,339.0,464.4,0.0,,2014,8,Aug
-4.65511,-46.10321,367.0,0.61,0.53,2014-08-17,1711,N,VIIRS,l,1,325.7,320.7,0.0,,2014,8,Aug
-7.951039999999999,-61.3877,367.0,0.62,0.54,2014-08-17,1711,N,VIIRS,h,1,356.2,430.6,0.0,,2014,8,Aug
-7.94528,-61.38268000000001,353.8,0.62,0.54,2014-08-17,1711,N,VIIRS,n,1,301.3,430.6,0.0,,2014,8,Aug
-6.67852,-48.07241,367.0,0.42,0.45,2014-08-17,1711,N,VIIRS,l,1,331.8,364.7,0.0,,2014,8,Aug
-4.56078,-55.981840000000005,367.0,0.41,0.37,2014-08-17,1712,N,VIIRS,h,1,363.8,317.2,0.0,,2014,8,Aug
-4.5579,-55.98604,333.7,0.41,0.37,2014-08-17,1712,N,VIIRS,n,1,298.6,317.2,0.0,,2014,8,Aug
-4.3089,-56.276309999999995,367.0,0.42,0.38,2014-08-17,1712,N,VIIRS,h,1,327.4,415.6,0.0,,2014,8,Aug
-4.30486,-56.27299,367.0,0.42,0.38,2014-08-17,1712,N,VIIRS,h,1,367.3,415.6,0.0,,2014,8,Aug
-4.308330000000001,-56.27251999999999,367.0,0.42,0.38,2014-08-17,1712,N,VIIRS,h,1,362.9,415.6,0.0,,2014,8,Aug
-7.94257,-54.862080000000006,367.0,0.47,0.48,2014-08-18,1652,N,VIIRS,h,1,372.3,468.2,0.0,,2014,8,Aug
-7.94198,-54.857769999999995,367.0,0.47,0.48,2014-08-18,1652,N,VIIRS,h,1,375.4,468.2,0.0,,2014,8,Aug
-7.938160000000001,-54.86266,350.4,0.47,0.48,2014-08-18,1652,N,VIIRS,n,1,318.3,468.2,0.0,,2014,8,Aug
-7.75944,-54.79749,333.5,0.46,0.47,2014-08-18,1652,N,VIIRS,n,1,304.4,475.5,0.0,,2014,8,Aug
-7.76382,-54.79687,367.0,0.46,0.47,2014-08-18,1652,N,VIIRS,h,1,369.6,475.5,0.0,,2014,8,Aug
-6.26251,-53.48814,346.8,0.55,0.43,2014-08-18,1652,N,VIIRS,n,1,304.7,384.9,0.0,,2014,8,Aug
-6.25787,-53.483740000000004,343.7,0.55,0.43,2014-08-18,1652,N,VIIRS,n,1,308.8,285.2,0.0,,2014,8,Aug
-6.25859,-53.488730000000004,367.0,0.55,0.43,2014-08-18,1652,N,VIIRS,h,1,354.8,384.9,0.0,,2014,8,Aug
-7.76322,-54.79266,367.0,0.46,0.47,2014-08-18,1652,N,VIIRS,l,1,380.0,475.5,0.0,,2014,8,Aug
-7.75885,-54.79326,367.0,0.46,0.47,2014-08-18,1652,N,VIIRS,h,1,364.7,475.5,0.0,,2014,8,Aug
-12.76093,-60.42665,334.3,0.57,0.69,2014-08-18,1831,N,VIIRS,n,1,293.1,536.7,0.0,,2014,8,Aug
-12.76405,-60.409290000000006,367.0,0.58,0.69,2014-08-18,1831,N,VIIRS,l,1,296.7,497.6,0.0,,2014,8,Aug
-12.759830000000001,-60.42135,208.0,0.58,0.69,2014-08-18,1831,N,VIIRS,l,1,319.5,536.7,0.0,,2014,8,Aug
-12.76628,-60.42015,367.0,0.58,0.69,2014-08-18,1831,N,VIIRS,l,1,380.0,536.7,0.0,,2014,8,Aug
-12.7576,-60.41046,367.0,0.58,0.69,2014-08-18,1831,N,VIIRS,l,1,277.5,497.6,0.0,,2014,8,Aug
-12.75872,-60.41591999999999,351.0,0.58,0.69,2014-08-18,1831,N,VIIRS,n,1,297.7,497.6,0.0,,2014,8,Aug
-12.76737,-60.42548000000001,208.0,0.57,0.69,2014-08-18,1831,N,VIIRS,l,1,299.1,536.7,0.0,,2014,8,Aug
-12.76516,-60.414719999999996,367.0,0.58,0.69,2014-08-18,1831,N,VIIRS,h,1,336.0,497.6,0.0,,2014,8,Aug
-8.89223,-66.67844000000001,355.4,0.52,0.5,2014-08-18,1832,N,VIIRS,n,1,305.3,330.6,0.0,,2014,8,Aug
-9.323839999999999,-59.457240000000006,367.0,0.77,0.77,2014-08-18,1832,N,VIIRS,h,1,300.3,280.0,0.0,,2014,8,Aug
-9.87064,-64.68547,367.0,0.34,0.56,2014-08-18,1832,N,VIIRS,h,1,344.8,385.7,0.0,,2014,8,Aug
-8.00682,-61.67929,367.0,0.58,0.7,2014-08-18,1832,N,VIIRS,h,1,298.3,372.7,0.0,,2014,8,Aug
-8.007819999999999,-61.68468000000001,208.0,0.58,0.7,2014-08-18,1832,N,VIIRS,l,1,304.2,372.7,0.0,,2014,8,Aug
-8.89766,-66.6824,367.0,0.52,0.5,2014-08-18,1832,N,VIIRS,h,1,325.1,330.6,0.0,,2014,8,Aug
-9.35073,-60.81654,367.0,0.63,0.72,2014-08-18,1832,N,VIIRS,h,1,295.4,454.4,0.0,,2014,8,Aug
-9.32214,-59.45875,367.0,0.77,0.77,2014-08-18,1832,N,VIIRS,h,1,296.7,317.8,0.0,,2014,8,Aug
-12.09788,-45.00093,367.0,0.51,0.49,2014-08-19,357,N,VIIRS,h,1,315.2,712.0,0.0,,2014,8,Aug
-12.09337,-44.99985,367.0,0.51,0.49,2014-08-19,357,N,VIIRS,h,1,367.8,712.0,0.0,,2014,8,Aug
-12.09704,-45.005520000000004,334.6,0.51,0.49,2014-08-19,357,N,VIIRS,n,1,304.1,712.0,0.0,,2014,8,Aug
-10.713560000000001,-57.6275,344.8,0.41,0.45,2014-08-19,538,N,VIIRS,n,1,325.0,280.8,0.0,,2014,8,Aug
-10.71825,-57.624280000000006,357.1,0.41,0.45,2014-08-19,538,N,VIIRS,n,1,297.1,280.8,0.0,,2014,8,Aug
-10.71773,-57.628,341.6,0.41,0.45,2014-08-19,538,N,VIIRS,n,1,295.0,280.8,0.0,,2014,8,Aug
-10.714080000000001,-57.62379,367.0,0.41,0.45,2014-08-19,538,N,VIIRS,h,1,380.0,280.8,0.0,,2014,8,Aug
-12.55814,-54.920840000000005,367.0,0.57,0.69,2014-08-19,1632,N,VIIRS,h,1,346.9,402.5,0.0,,2014,8,Aug
-12.55755,-54.9154,354.0,0.57,0.69,2014-08-19,1632,N,VIIRS,n,1,324.6,351.5,0.0,,2014,8,Aug
-12.55165,-54.92131,367.0,0.57,0.69,2014-08-19,1632,N,VIIRS,h,1,346.2,402.5,0.0,,2014,8,Aug
-10.590580000000001,-51.16,345.2,0.6,0.53,2014-08-19,1632,N,VIIRS,n,1,306.4,281.9,0.0,,2014,8,Aug
-10.59131,-51.16553,367.0,0.6,0.53,2014-08-19,1632,N,VIIRS,h,1,354.9,281.9,0.0,,2014,8,Aug
-10.58636,-51.16601,346.2,0.6,0.53,2014-08-19,1632,N,VIIRS,n,1,302.2,281.9,0.0,,2014,8,Aug
-12.55696,-54.91004,367.0,0.57,0.69,2014-08-19,1632,N,VIIRS,h,1,307.2,351.5,0.0,,2014,8,Aug
-12.55875,-54.926359999999995,367.0,0.57,0.69,2014-08-19,1632,N,VIIRS,h,1,333.4,402.5,0.0,,2014,8,Aug
-12.55105,-54.91584,367.0,0.57,0.69,2014-08-19,1632,N,VIIRS,h,1,338.4,351.5,0.0,,2014,8,Aug
-12.55227,-54.92694,208.0,0.57,0.69,2014-08-19,1632,N,VIIRS,l,1,315.0,402.5,0.0,,2014,8,Aug
-6.16648,-47.55533,367.0,0.47,0.4,2014-08-19,1633,N,VIIRS,h,1,349.6,520.3,0.0,,2014,8,Aug
-7.878819999999999,-54.76706,367.0,0.48,0.65,2014-08-19,1633,N,VIIRS,h,1,327.4,358.5,0.0,,2014,8,Aug
-6.22829,-45.02131,367.0,0.39,0.36,2014-08-19,1633,N,VIIRS,h,1,377.8,367.7,0.0,,2014,8,Aug
-6.22883,-45.02482,367.0,0.39,0.36,2014-08-19,1633,N,VIIRS,h,1,346.7,367.7,0.0,,2014,8,Aug
-6.22601,-45.02884,367.0,0.39,0.36,2014-08-19,1633,N,VIIRS,l,1,380.0,344.7,0.0,,2014,8,Aug
-5.80125,-45.82144,367.0,0.4,0.37,2014-08-19,1633,N,VIIRS,h,1,364.3,435.9,0.0,,2014,8,Aug
-6.22936,-45.02834,367.0,0.39,0.36,2014-08-19,1633,N,VIIRS,h,1,354.7,344.7,0.0,,2014,8,Aug
-6.22548,-45.02532,367.0,0.39,0.36,2014-08-19,1633,N,VIIRS,l,1,380.0,367.7,0.0,,2014,8,Aug
-5.89349,-45.90052,367.0,0.4,0.37,2014-08-19,1633,N,VIIRS,h,1,359.7,321.7,0.0,,2014,8,Aug
-5.890630000000001,-45.90468,367.0,0.4,0.37,2014-08-19,1633,N,VIIRS,l,1,332.1,321.7,0.0,,2014,8,Aug
-5.89009,-45.90102,367.0,0.4,0.37,2014-08-19,1633,N,VIIRS,h,1,360.3,321.7,0.0,,2014,8,Aug
-9.3716,-65.59413,367.0,0.47,0.39,2014-08-19,1813,N,VIIRS,h,1,334.9,309.8,0.0,,2014,8,Aug
-9.576369999999999,-66.37706999999999,367.0,0.43,0.38,2014-08-19,1813,N,VIIRS,h,1,362.8,345.7,0.0,,2014,8,Aug
-9.620239999999999,-64.55913000000001,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,h,1,329.0,334.0,0.0,,2014,8,Aug
-9.62565,-64.56805,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,h,1,368.7,629.6,0.0,,2014,8,Aug
-8.87908,-60.762159999999994,208.0,0.62,0.54,2014-08-19,1813,N,VIIRS,l,1,319.5,405.1,0.0,,2014,8,Aug
-8.88008,-60.76503,208.0,0.62,0.54,2014-08-19,1813,N,VIIRS,l,1,318.5,319.4,0.0,,2014,8,Aug
-9.37456,-65.58926,367.0,0.47,0.39,2014-08-19,1813,N,VIIRS,h,1,354.0,309.8,0.0,,2014,8,Aug
-9.62181,-64.56869,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,h,1,352.2,629.6,0.0,,2014,8,Aug
-9.621030000000001,-64.56392,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,l,1,334.4,629.6,0.0,,2014,8,Aug
-9.37524,-65.59354,367.0,0.47,0.39,2014-08-19,1813,N,VIIRS,h,1,340.0,309.8,0.0,,2014,8,Aug
-10.240269999999999,-64.43176,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,h,1,355.0,410.7,0.0,,2014,8,Aug
-8.885110000000001,-60.76696,337.9,0.62,0.54,2014-08-19,1813,N,VIIRS,n,1,311.5,405.1,0.0,,2014,8,Aug
-8.87699,-60.75074,354.6,0.63,0.54,2014-08-19,1813,N,VIIRS,n,1,312.9,368.7,0.0,,2014,8,Aug
-8.874089999999999,-60.760169999999995,352.4,0.63,0.54,2014-08-19,1813,N,VIIRS,n,1,299.0,319.4,0.0,,2014,8,Aug
-8.88199,-60.7499,356.6,0.63,0.54,2014-08-19,1813,N,VIIRS,n,1,306.3,368.7,0.0,,2014,8,Aug
-9.62486,-64.56328,367.0,0.52,0.42,2014-08-19,1813,N,VIIRS,h,1,343.1,629.6,0.0,,2014,8,Aug
-9.52097,-64.53976,367.0,0.53,0.42,2014-08-19,1813,N,VIIRS,h,1,350.9,520.0,0.0,,2014,8,Aug
-8.87509,-60.76589,342.7,0.62,0.54,2014-08-19,1813,N,VIIRS,n,1,290.6,319.4,0.0,,2014,8,Aug
-8.87908,-60.759330000000006,367.0,0.63,0.54,2014-08-19,1813,N,VIIRS,h,1,326.3,319.4,0.0,,2014,8,Aug
-8.88012,-60.767830000000004,367.0,0.62,0.54,2014-08-19,1813,N,VIIRS,h,1,328.7,405.1,0.0,,2014,8,Aug
-9.37092,-65.58985,367.0,0.47,0.39,2014-08-19,1813,N,VIIRS,l,1,325.8,309.8,0.0,,2014,8,Aug
-6.26091,-57.9987,367.0,0.53,0.67,2014-08-19,1814,N,VIIRS,h,1,304.0,323.2,0.0,,2014,8,Aug
-7.8659300000000005,-61.355740000000004,367.0,0.59,0.53,2014-08-19,1814,N,VIIRS,l,1,334.3,583.1,0.0,,2014,8,Aug
-8.42608,-61.81861,301.8,0.54,0.51,2014-08-19,1814,N,VIIRS,l,1,323.8,304.3,0.0,,2014,8,Aug
